Year,Month,DayofMonth,DayofWeek,ActualDepTime,ScheduledDepTime,ActualArrTime,ScheduledArrTime,Carrier,FlightNum,TailNum,ActualTotalTime,ScheduledTotalTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,ColY,ColZ,ColAA,ColAB,ColAC
2008,1,6,7,1352,1340,1636,1625,WN,2280,N619SW,104,105,93,11,12,ELP,HOU,677,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1658,1625,1752,1715,WN,391,N241WN,114,110,100,37,33,ELP,LAS,584,4,10,0,,0,9,0,4,0,24
2008,1,6,7,831,830,915,920,WN,1037,N230WN,104,110,92,-5,1,ELP,LAS,584,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1202,1200,1326,1310,WN,511,N298WN,144,130,118,16,2,ELP,LAX,714,10,16,0,,0,0,0,16,0,0
2008,1,6,7,1835,1825,1959,1935,WN,1414,N699SW,144,130,119,24,10,ELP,LAX,714,16,9,0,,0,10,0,14,0,0
2008,1,6,7,828,825,934,935,WN,2969,N643SW,126,130,112,-1,3,ELP,LAX,714,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1909,1850,2104,2045,WN,1745,N745SW,55,55,42,19,19,ELP,LBB,295,3,10,0,,0,0,0,0,0,19
2008,1,6,7,1548,1525,1703,1640,WN,28,N510SW,75,75,59,23,23,ELP,PHX,347,6,10,0,,0,5,0,0,0,18
2008,1,6,7,2123,2100,2239,2215,WN,50,N520SW,76,75,61,24,23,ELP,PHX,347,5,10,0,,0,0,0,1,0,23
2008,1,6,7,806,810,923,930,WN,674,N305SW,77,80,59,-7,-4,ELP,PHX,347,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,921,920,1040,1040,WN,705,N633SW,79,80,60,0,1,ELP,PHX,347,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1247,1230,1403,1345,WN,2094,N664WN,76,75,60,18,17,ELP,PHX,347,6,10,0,,0,15,0,1,0,2
2008,1,6,7,1818,1755,1937,1910,WN,2361,N747SA,79,75,62,27,23,ELP,PHX,347,4,13,0,,0,11,0,4,0,12
2008,1,6,7,1040,1040,1143,1130,WN,3748,N337SW,123,110,109,13,0,ELP,SAN,636,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1448,1435,1701,1655,WN,116,N706SW,73,80,62,6,13,ELP,SAT,496,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1914,1845,2128,2100,WN,500,N628SW,74,75,63,28,29,ELP,SAT,496,2,9,0,,0,3,0,0,0,25
2008,1,6,7,1151,1145,1407,1405,WN,3419,N458WN,76,80,62,2,6,ELP,SAT,496,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,709,710,834,830,WN,48,N310SW,145,140,124,4,-1,FLL,BNA,793,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1420,1410,1551,1530,WN,2380,N296WN,151,140,116,21,10,FLL,BNA,793,4,31,0,,0,10,0,11,0,0
2008,1,6,7,1341,1315,1618,1550,WN,219,N757LV,157,155,133,28,26,FLL,BWI,925,3,21,0,,0,0,0,2,19,7
2008,1,6,7,1650,1650,1915,1920,WN,523,N674AA,145,150,132,-5,0,FLL,BWI,925,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1029,1025,1325,1300,WN,1570,N365SW,176,155,135,25,4,FLL,BWI,925,3,38,0,,0,0,0,25,0,0
2008,1,6,7,2158,2100,26,2330,WN,3313,N321SW,148,150,128,56,58,FLL,BWI,925,7,13,0,,0,56,0,0,0,0
2008,1,6,7,1508,1500,1656,1700,WN,46,N710SW,168,180,141,-4,8,FLL,HOU,957,3,24,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,708,705,843,905,WN,2011,N426WN,155,180,137,-22,3,FLL,HOU,957,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1635,1635,1929,1925,WN,275,N790SW,174,170,154,4,0,FLL,ISP,1093,3,17,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,957,950,1234,1235,WN,1310,N442WN,157,165,141,-1,7,FLL,ISP,1093,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1313,1240,1557,1525,WN,3393,N741SA,164,165,148,32,33,FLL,ISP,1093,3,13,0,,0,32,0,0,0,0
2008,1,6,7,625,620,732,730,WN,2272,N476WN,67,70,52,2,5,FLL,JAX,318,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1356,1350,1506,1505,WN,2804,N436WN,70,75,50,1,6,FLL,JAX,318,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1041,1040,1200,1155,WN,3225,N662SW,79,75,51,5,1,FLL,JAX,318,5,23,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1736,1735,1858,1850,WN,3428,N762SW,82,75,50,8,1,FLL,JAX,318,6,26,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,749,745,910,855,WN,3430,N902WN,81,70,54,15,4,FLL,JAX,318,13,14,0,,0,0,0,15,0,0
2008,1,6,7,2055,2040,2202,2150,WN,3514,N411WN,67,70,48,12,15,FLL,JAX,318,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1920,1905,2019,2005,WN,121,N732SW,59,60,37,14,15,FLL,MCO,178,8,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1529,1515,1628,1615,WN,365,N648SW,59,60,38,13,14,FLL,MCO,178,10,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,828,820,923,915,WN,590,N453WN,55,55,34,8,8,FLL,MCO,178,10,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1303,1300,1412,1400,WN,718,N724SW,69,60,42,12,3,FLL,MCO,178,6,21,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1137,1135,1248,1235,WN,3075,N454WN,71,60,37,13,2,FLL,MCO,178,6,28,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2059,2015,2300,2220,WN,485,N353SW,181,185,158,40,44,FLL,MDW,1166,5,18,0,,0,40,0,0,0,0
2008,1,6,7,1702,1645,1906,1900,WN,727,N326SW,184,195,166,6,17,FLL,MDW,1166,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1119,1120,1343,1335,WN,1220,N701GS,204,195,177,8,-1,FLL,MDW,1166,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,805,805,1024,1015,WN,2881,N246LV,199,190,177,9,0,FLL,MDW,1166,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1312,1310,1522,1525,WN,3832,N755SA,190,195,169,-3,2,FLL,MDW,1166,3,18,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1104,1100,1211,1205,WN,169,N550WN,127,125,101,6,4,FLL,MSY,673,4,22,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1157,1145,1454,1440,WN,434,N370SW,177,175,153,14,12,FLL,PHL,992,3,21,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,733,730,1000,1015,WN,967,N201LV,147,165,127,-15,3,FLL,PHL,992,3,17,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1910,1905,2159,2150,WN,3223,N356SW,169,165,144,9,5,FLL,PHL,992,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1611,1600,1923,1900,WN,1055,N503SW,192,180,168,23,11,FLL,PVD,1188,5,19,0,,0,8,0,12,0,3
2008,1,6,7,1813,1810,2011,2010,WN,2889,N457WN,178,180,147,1,3,FLL,STL,1056,4,27,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1545,1540,1641,1640,WN,549,N655WN,56,60,39,1,5,FLL,TPA,197,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,725,725,833,820,WN,758,N452WN,68,55,45,13,0,FLL,TPA,197,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2203,2130,2255,2230,WN,886,N385SW,52,60,35,25,33,FLL,TPA,197,4,13,0,,0,14,0,0,0,11
2008,1,6,7,840,840,943,940,WN,1236,N631SW,63,60,49,3,0,FLL,TPA,197,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1220,1220,1318,1325,WN,1936,N357SW,58,65,36,-7,0,FLL,TPA,197,3,19,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1009,1010,1109,1110,WN,2362,N771SA,60,60,41,-1,-1,FLL,TPA,197,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1411,1400,1517,1500,WN,3399,N662SW,66,60,36,17,11,FLL,TPA,197,3,27,0,,0,11,0,6,0,0
2008,1,6,7,1856,1830,2003,1930,WN,3596,N261WN,67,60,39,33,26,FLL,TPA,197,5,23,0,,0,6,0,7,0,20
2008,1,6,7,645,645,856,845,WN,1006,N384SW,71,60,43,11,0,GEG,BOI,287,6,22,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1058,1050,1252,1250,WN,1027,N244WN,54,60,43,2,8,GEG,BOI,287,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1707,1645,1909,1845,WN,1403,N633SW,62,60,43,24,22,GEG,BOI,287,11,8,0,,0,0,0,2,0,22
2008,1,6,7,1839,1800,2043,2020,WN,1682,N434WN,124,140,112,23,39,GEG,LAS,806,4,8,0,,0,0,0,0,0,23
2008,1,6,7,1223,1200,1453,1420,WN,2726,N754SW,150,140,116,33,23,GEG,LAS,806,3,31,0,,0,0,0,25,0,8
2008,1,6,7,725,715,945,925,WN,1022,N689SW,140,130,108,20,10,GEG,OAK,723,6,26,0,,0,10,0,10,0,0
2008,1,6,7,1433,1420,1631,1630,WN,2208,N332SW,118,130,103,1,13,GEG,OAK,723,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,702,700,814,810,WN,505,N468WN,72,70,47,4,2,GEG,PDX,279,3,22,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1014,1005,1127,1110,WN,2558,N692SW,73,65,51,17,9,GEG,PDX,279,3,19,0,,0,3,0,8,0,6
2008,1,6,7,1927,1915,2036,2025,WN,2890,N756SA,69,70,50,11,12,GEG,PDX,279,12,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1418,1345,1536,1450,WN,3659,N497WN,78,65,51,46,33,GEG,PDX,279,4,23,0,,0,13,0,13,0,20
2008,1,6,7,953,940,1059,1040,WN,73,N350SW,66,60,44,19,13,GEG,SEA,224,4,18,0,,0,5,0,6,0,8
2008,1,6,7,632,630,745,730,WN,98,N325SW,73,60,43,15,2,GEG,SEA,224,5,25,0,,0,0,0,15,0,0
2008,1,6,7,1616,1330,1710,1430,WN,151,N460WN,54,60,40,160,166,GEG,SEA,224,3,11,0,,0,2,0,0,0,158
2008,1,6,7,1725,1705,1815,1805,WN,3589,N301SW,50,60,40,10,20,GEG,SEA,224,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1429,1330,1715,1605,WN,337,N259WN,106,95,76,70,59,GEG,SLC,546,20,10,0,,0,48,0,11,0,11
2008,1,6,7,1950,1910,2054,2025,WN,821,N299WN,124,135,110,29,40,HOU,ABQ,759,4,10,0,,0,16,0,0,0,13
2008,1,6,7,1400,1345,1501,1500,WN,901,N601WN,121,135,110,1,15,HOU,ABQ,759,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,808,805,907,920,WN,909,N624SW,119,135,107,-13,3,HOU,ABQ,759,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1611,1550,1656,1635,WN,231,N359SW,45,45,31,21,21,HOU,AUS,148,5,9,0,,0,21,0,0,0,0
2008,1,6,7,2102,2105,2145,2150,WN,570,N639SW,43,45,29,-5,-3,HOU,AUS,148,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1340,1330,1422,1415,WN,2124,N607SW,42,45,27,7,10,HOU,AUS,148,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1851,1850,1934,1935,WN,2183,N638SW,43,45,30,-1,1,HOU,AUS,148,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,956,1000,1049,1045,WN,2358,N515SW,53,45,35,4,-4,HOU,AUS,148,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,811,805,857,850,WN,3502,N301SW,46,45,31,7,6,HOU,AUS,148,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1659,1645,1826,1820,WN,342,N483WN,87,95,77,6,14,HOU,BHM,570,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,929,925,1058,1055,WN,1188,N748SW,89,90,79,3,4,HOU,BHM,570,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1741,1725,1930,1910,WN,39,N527SW,109,105,88,20,16,HOU,BNA,670,6,15,0,,0,5,0,4,0,11
2008,1,6,7,2044,1950,2223,2135,WN,49,N515SW,99,105,86,48,54,HOU,BNA,670,5,8,0,,0,4,0,0,0,44
2008,1,6,7,712,710,856,855,WN,382,N674AA,104,105,92,1,2,HOU,BNA,670,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1007,955,1146,1140,WN,1392,N232WN,99,105,89,6,12,HOU,BNA,670,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1401,1355,1543,1540,WN,2096,N638SW,102,105,90,3,6,HOU,BNA,670,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,656,650,1058,1035,WN,99,N450WN,182,165,160,23,6,HOU,BWI,1246,4,18,0,,0,0,0,17,6,0
2008,1,6,7,1746,1725,2128,2115,WN,2014,N221WN,162,170,151,13,21,HOU,BWI,1246,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1003,1000,1349,1350,WN,2475,N489WN,166,170,156,-1,3,HOU,BWI,1246,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2007,1950,2350,2340,WN,3408,N213WN,163,170,150,10,17,HOU,BWI,1246,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1255,1255,1337,1345,WN,21,N502SW,42,50,32,-8,0,HOU,CRP,187,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1651,1625,1733,1715,WN,35,N505SW,42,50,32,18,26,HOU,CRP,187,4,6,0,,0,3,0,0,0,15
2008,1,6,7,1927,1825,2012,1915,WN,43,N330SW,45,50,35,57,62,HOU,CRP,187,4,6,0,,0,0,0,0,0,57
2008,1,6,7,2114,2055,2158,2145,WN,53,N511SW,44,50,33,13,19,HOU,CRP,187,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1025,1025,1107,1115,WN,847,N510SW,42,50,32,-8,0,HOU,CRP,187,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,700,700,751,755,WN,4,N462WN,51,55,40,-4,0,HOU,DAL,239,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,801,800,859,855,WN,8,N513SW,58,55,42,4,1,HOU,DAL,239,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,901,900,956,955,WN,12,N388SW,55,55,41,1,1,HOU,DAL,239,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,958,1000,1047,1055,WN,16,N390SW,49,55,40,-8,-2,HOU,DAL,239,4,5,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1100,1100,1155,1155,WN,20,N505SW,55,55,41,0,0,HOU,DAL,239,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1211,1200,1301,1255,WN,24,N521SW,50,55,40,6,11,HOU,DAL,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1237,1230,1328,1325,WN,26,N262WN,51,55,39,3,7,HOU,DAL,239,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1258,1300,1347,1355,WN,28,N510SW,49,55,39,-8,-2,HOU,DAL,239,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1355,1330,1451,1425,WN,30,N719SW,56,55,41,26,25,HOU,DAL,239,3,12,0,,0,0,0,1,0,25
2008,1,6,7,1407,1400,1500,1455,WN,32,N201LV,53,55,40,5,7,HOU,DAL,239,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1443,1430,1533,1525,WN,34,N527SW,50,55,41,8,13,HOU,DAL,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1520,1500,1610,1555,WN,36,N308SA,50,55,39,15,20,HOU,DAL,239,4,7,0,,0,3,0,0,0,12
2008,1,6,7,1542,1530,1629,1625,WN,38,N502SW,47,55,38,4,12,HOU,DAL,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1606,1600,1659,1655,WN,40,N501SW,53,55,40,4,6,HOU,DAL,239,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1630,1630,1727,1725,WN,42,N299WN,57,55,40,2,0,HOU,DAL,239,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1721,1700,1811,1755,WN,44,N680AA,50,55,40,16,21,HOU,DAL,239,2,8,0,,0,8,0,0,0,8
2008,1,6,7,1731,1730,1823,1825,WN,46,N710SW,52,55,41,-2,1,HOU,DAL,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1801,1800,1852,1855,WN,48,N310SW,51,55,40,-3,1,HOU,DAL,239,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1857,1830,1952,1925,WN,50,N520SW,55,55,42,27,27,HOU,DAL,239,4,9,0,,0,5,0,0,0,22
2008,1,6,7,1915,1900,2010,1955,WN,52,N505SW,55,55,40,15,15,HOU,DAL,239,4,11,0,,0,0,0,0,0,15
2008,1,6,7,1933,1930,2027,2025,WN,54,N627SW,54,55,43,2,3,HOU,DAL,239,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1958,2000,2049,2055,WN,56,N611SW,51,55,42,-6,-2,HOU,DAL,239,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2043,2030,2134,2125,WN,58,N679AA,51,55,39,9,13,HOU,DAL,239,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2130,2100,2221,2155,WN,60,N330SW,51,55,40,26,30,HOU,DAL,239,3,8,0,,0,0,0,0,0,26
2008,1,6,7,2214,2200,2303,2255,WN,64,N214WN,49,55,38,8,14,HOU,DAL,239,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1315,1310,1430,1440,WN,689,N200WN,135,150,119,-10,5,HOU,DEN,883,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,728,715,854,845,WN,2360,N693SW,146,150,133,9,13,HOU,DEN,883,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1712,1650,1828,1820,WN,2367,N619SW,136,150,119,8,22,HOU,DEN,883,10,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,955,950,1043,1050,WN,195,N289CT,108,120,97,-7,5,HOU,ELP,677,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2041,2015,2136,2115,WN,218,N512SW,115,120,101,21,26,HOU,ELP,677,7,7,0,,0,8,0,0,0,13
2008,1,6,7,1700,1550,1752,1650,WN,807,N405WN,112,120,98,62,70,HOU,ELP,677,3,11,0,,0,7,0,0,0,55
2008,1,6,7,1720,1655,2028,2020,WN,506,N411WN,128,145,119,8,25,HOU,FLL,957,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,940,920,1252,1245,WN,1665,N757LV,132,145,120,7,20,HOU,FLL,957,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,916,920,1009,1020,WN,5,N521SW,53,60,43,-11,-4,HOU,HRL,276,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1112,1050,1206,1150,WN,11,N719SW,54,60,45,16,22,HOU,HRL,276,2,7,0,,0,16,0,0,0,0
2008,1,6,7,1240,1220,1332,1320,WN,19,N308SA,52,60,43,12,20,HOU,HRL,276,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1436,1420,1525,1520,WN,27,N680AA,49,60,43,5,16,HOU,HRL,276,2,4,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1604,1550,1701,1650,WN,33,N520SW,57,60,43,11,14,HOU,HRL,276,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1700,1700,1759,1800,WN,37,N611SW,59,60,43,-1,0,HOU,HRL,276,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1942,1925,2041,2025,WN,47,N421LV,59,60,44,16,17,HOU,HRL,276,3,12,0,,0,14,0,0,0,2
2008,1,6,7,2121,2120,2210,2215,WN,55,N528SW,49,55,42,-5,1,HOU,HRL,276,2,5,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1755,1715,1858,1825,WN,205,N752SW,63,70,53,33,40,HOU,JAN,359,3,7,0,,0,9,0,0,0,24
2008,1,6,7,705,705,813,810,WN,534,N704SW,68,65,53,3,0,HOU,JAN,359,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2112,2040,2214,2145,WN,2015,N449WN,62,65,52,29,32,HOU,JAN,359,3,7,0,,0,3,0,0,0,26
2008,1,6,7,1319,1305,1425,1410,WN,3244,N788SA,66,65,52,15,14,HOU,JAN,359,4,10,0,,0,14,0,1,0,0
2008,1,6,7,1354,1325,1655,1625,WN,23,N369SW,121,120,109,30,29,HOU,JAX,816,4,8,0,,0,3,0,1,0,26
2008,1,6,7,1548,1540,1710,1705,WN,223,N439WN,202,205,187,5,8,HOU,LAS,1235,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1024,1010,1143,1130,WN,237,N434WN,199,200,186,13,14,HOU,LAS,1235,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,741,740,850,900,WN,1258,N723SW,189,200,177,-10,1,HOU,LAS,1235,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2037,2015,2147,2135,WN,1950,N252WN,190,200,179,12,22,HOU,LAS,1235,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1304,1255,1454,1435,WN,430,N729SW,230,220,206,19,9,HOU,LAX,1390,6,18,0,,0,9,0,10,0,0
2008,1,6,7,814,800,949,940,WN,971,N472WN,215,220,200,9,14,HOU,LAX,1390,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1629,1615,1810,1800,WN,1026,N714CB,221,225,207,10,14,HOU,LAX,1390,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1837,1825,2033,2010,WN,1113,N413WN,236,225,204,23,12,HOU,LAX,1390,25,7,0,,0,8,0,11,0,4
2008,1,6,7,1335,1325,1445,1435,WN,588,N772SW,70,70,54,10,10,HOU,LIT,393,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1121,1120,1240,1245,WN,1343,N514SW,79,85,68,-5,1,HOU,MAF,441,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2103,2015,2224,2140,WN,3841,N234WN,81,85,66,44,48,HOU,MAF,441,3,12,0,,0,3,0,0,0,41
2008,1,6,7,854,855,1211,1205,WN,3,N353SW,137,130,117,6,-1,HOU,MCO,848,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1408,1400,1721,1710,WN,25,N608SW,133,130,113,11,8,HOU,MCO,848,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2029,2020,2324,2325,WN,51,N284WN,115,125,106,-1,9,HOU,MCO,848,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1818,1745,2119,2050,WN,940,N418WN,121,125,110,29,33,HOU,MCO,848,5,6,0,,0,6,0,0,0,23
2008,1,6,7,620,620,928,930,WN,2621,N687SW,128,130,112,-2,0,HOU,MCO,848,8,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1444,1425,1704,1650,WN,519,N525SW,140,145,129,14,19,HOU,MDW,937,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2141,2015,2355,2245,WN,894,N624SW,134,150,114,70,86,HOU,MDW,937,5,15,0,,0,15,0,0,0,55
2008,1,6,7,632,615,843,840,WN,969,N600WN,131,145,119,3,17,HOU,MDW,937,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1752,1730,1958,2000,WN,2174,N769SW,126,150,114,-2,22,HOU,MDW,937,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1224,1215,1500,1440,WN,2445,N515SW,156,145,125,20,9,HOU,MDW,937,18,13,0,,0,2,0,11,0,7
2008,1,6,7,952,940,1203,1205,WN,2974,N730SW,131,145,121,-2,12,HOU,MDW,937,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1816,1800,1911,1900,WN,41,N772SW,55,60,45,11,16,HOU,MSY,303,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2220,2120,2318,2215,WN,78,N456WN,58,55,44,63,60,HOU,MSY,303,3,11,0,,0,6,0,3,0,54
2008,1,6,7,738,740,835,840,WN,311,N640SW,57,60,45,-5,-2,HOU,MSY,303,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1004,1005,1058,1105,WN,521,N694SW,54,60,47,-7,-1,HOU,MSY,303,1,6,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1528,1520,1637,1620,WN,714,N758SW,69,60,45,17,8,HOU,MSY,303,7,17,0,,0,8,0,9,0,0
2008,1,6,7,1122,1115,1223,1215,WN,788,N477WN,61,60,48,8,7,HOU,MSY,303,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,825,825,922,925,WN,880,N514SW,57,60,46,-3,0,HOU,MSY,303,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,640,640,736,740,WN,1317,N637SW,56,60,46,-4,0,HOU,MSY,303,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1729,1710,1825,1810,WN,1776,N252WN,56,60,45,15,19,HOU,MSY,303,3,8,0,,0,0,0,0,0,15
2008,1,6,7,1422,1410,1517,1510,WN,3234,N213WN,55,60,45,7,12,HOU,MSY,303,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,2101,2025,2154,2120,WN,3665,N523SW,53,55,44,34,36,HOU,MSY,303,3,6,0,,0,3,0,0,0,31
2008,1,6,7,1843,1820,2109,2035,WN,1192,N461WN,266,255,236,34,23,HOU,OAK,1642,23,7,0,,0,6,0,11,0,17
2008,1,6,7,944,930,1151,1145,WN,2011,N426WN,247,255,234,6,14,HOU,OAK,1642,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1129,1125,1243,1240,WN,877,N733SA,74,75,58,3,4,HOU,OKC,419,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1323,1315,1435,1430,WN,956,N646SW,72,75,59,5,8,HOU,OKC,419,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1735,1715,1846,1835,WN,1230,N725SW,71,80,58,11,20,HOU,OKC,419,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,900,900,1013,1015,WN,1916,N639SW,73,75,61,-2,0,HOU,OKC,419,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1547,1520,2001,1930,WN,31,N289CT,194,190,175,31,27,HOU,PHL,1335,8,11,0,,0,16,0,4,0,11
2008,1,6,7,738,735,1144,1140,WN,476,N791SW,186,185,174,4,3,HOU,PHL,1335,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,929,920,1109,1115,WN,1481,N292WN,160,175,147,-6,9,HOU,PHX,1020,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1350,1340,1536,1535,WN,1600,N354SW,166,175,153,1,10,HOU,PHX,1020,5,8,0,,0,NA,NA,NA,NA,NA
